slutpris,avgift_kr,boarea_kvm,antal_rum,sald_datum,prisforandring_pct,pris_per_kvm,omrade,url,bostadstyp,raw_text,sald_ar,sald_manad,sald_kvartal,omrade_clean,kvm_per_rum,avgift_per_kvm,avgift_andel,sasong,budkrig,prissankt,storlek_kategori,upplatelseform,har_balkong,vaning,antal_vaningar,har_hiss,byggar,driftkostnad_ar,antal_besok,har_uteplats,har_garage,renoverad,biarea_kvm,tomtarea_kvm,bostad_alder,total_yta,relativ_vaning,toppvaning,driftkostnad_per_kvm,tomt_per_boarea,gatuadress,latitude,longitude,avstand_centrum_km,avstand_station_km,avstand_sjukhus_km,avstand_universitet_km,avstand_marieberg_km
1550000,2810.0,45.0,2.0,2023-01-14,0.0,34444.0,Lägenhet Södra Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-2rum-sodra-ladugardsangen-orebro-kommun-lillbackavagen-9-8902124068631477926,lagenheter,"Såld 14 jan. 2023 Lillbackavägen 9 Lägenhet Södra Ladugårdsängen, Örebro kommun 45 m² 2 rum 2 810 kr/mån Balkong Hiss Slutpris 1 550 000 kr ±0 % 34 444 kr/m² Erik Olsson Fastighetsförmedling",2023,1,1,Södra Ladugårdsängen,22.5,62.4,2.18,vinter,0,0,liten (40-60),Bostadsrätt,1,2.0,6.0,1,2017.0,5040.0,3987.0,0,0,0,,,9.0,45.0,0.3333333333333333,0.0,112.0,,Lillbackavägen 9,59.2619546,15.1958248,1.792966131126461,1.8165523355962387,1.6145658580178601,3.0715781263959423,4.294069546209879
5700000,5432.0,129.7,5.0,2023-01-14,6.0,43948.0,A Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-5rum-oster-orebro-kommun-oskarsvagen-5a-4547610275421804707,lagenheter,"Såld 14 jan. 2023 Oskarsvägen 5A Lägenhet Öster, Örebro kommun 129,7 m² 5 rum 5 432 kr/mån Uteplats Slutpris 5 700 000 kr +6 % 43 948 kr/m² Notar",2023,1,1,Lägenhet Öster,25.9,41.9,1.14,vinter,1,0,xl (100-150),Bostadsrätt,0,2.0,,1,1924.0,13200.0,5420.0,1,0,0,,,102.0,129.7,,0.0,101.7733230531997,,Oskarsvägen 5A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2100000,3935.0,70.0,2.0,2023-01-13,-2.0,30000.0,E Lägenhet Centralt Öster,https://www.hemnet.se/salda/lagenhet-2rum-centralt-oster-orebro-kommun-restalundsvagen-16e-8959543665383523529,lagenheter,"Maps Data: Google © 2026 Såld 13 jan. 2023 Restalundsvägen 16E Lägenhet Centralt Öster, Örebro kommun 70 m² 2 rum 3 935 kr/mån Hiss Slutpris 2 100 000 kr -2 % 30 000 kr/m² Fastighetsbyrån Örebro",2023,1,1,Lägenhet Centralt Öster,35.0,56.2,2.25,vinter,0,1,medel (60-80),Bostadsrätt,0,1.0,5.0,1,2018.0,2400.0,3214.0,0,0,0,,,8.0,70.0,0.2,0.0,34.285714285714285,,Restalundsvägen 16E,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
3285000,4680.0,103.0,4.0,2023-01-13,0.0,31893.0,Lägenhet Eyraområdet,https://www.hemnet.se/salda/lagenhet-4rum-eyraomradet-orebro-kommun-isgatan-3-4462061671364886112,lagenheter,"Maps Data: Google © 2026 Såld 13 jan. 2023 Isgatan 3 Lägenhet Eyraområdet, Örebro kommun 103 m² 4 rum 4 680 kr/mån Balkong Hiss Slutpris 3 285 000 kr ±0 % 31 893 kr/m² SkandiaMäklarna Örebro",2023,1,1,Eyraområdet,25.8,45.4,1.71,vinter,0,0,xl (100-150),Bostadsrätt,1,1.0,9.0,1,2022.0,3000.0,3874.0,0,0,0,,,4.0,103.0,0.1111111111111111,0.0,29.12621359223301,,Isgatan 3,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1500000,1901.0,40.5,1.0,2023-01-12,-6.0,37037.0,Lägenhet Centralt Öster,https://www.hemnet.se/salda/lagenhet-1rum-centralt-oster-orebro-kommun-kasten-ottergatan-4-2164455522396173377,lagenheter,"Maps Data: Google © 2026 Såld 12 jan. 2023 Kasten Ottergatan 4 Lägenhet Centralt Öster, Örebro kommun 40,5 m² 1 rum 1 901 kr/mån Slutpris 1 500 000 kr -6 % 37 037 kr/m² Fastighetsbyrån Örebro",2023,1,1,Centralt Öster,40.5,46.9,1.52,vinter,0,1,liten (40-60),Bostadsrätt,0,4.0,4.0,1,1932.0,,4864.0,0,0,0,,,94.0,40.5,1.0,1.0,,,Kasten Ottergatan 4,59.2753,15.22,0.37630452837023687,0.7958141782330361,2.5437650120172832,2.862963205067346,2.2813506964508026
1145000,1466.0,25.3,1.0,2023-01-12,0.0,45257.0,Lägenhet Almby,https://www.hemnet.se/salda/lagenhet-1rum-almby-orebro-kommun-ingenjorsgatan-23-b-1tr-6977240592009555009,lagenheter,"Maps Data: Google © 2026 Såld 12 jan. 2023 Ingenjörsgatan 23 B (1tr) Lägenhet Almby, Örebro kommun 25,3 m² 1 rum 1 466 kr/mån Slutpris 1 145 000 kr ±0 % 45 257 kr/m² LF Fastighetsförmedling Örebro",2023,1,1,Almby,25.3,57.9,1.54,vinter,0,0,mini (<40),Bostadsrätt,0,2.0,2.0,1,2018.0,7944.0,1180.0,1,0,0,,,8.0,25.3,1.0,1.0,313.99209486166006,,Ingenjörsgatan 23 B (1tr),59.2606158,15.2505604,2.677097230275355,3.1207412363914213,4.45465325889884,0.7939084796963432,3.029013216465259
2455000,5851.0,95.0,4.0,2023-01-11,-5.0,25842.0,Lägenhet Rynningeåsen,https://www.hemnet.se/salda/lagenhet-4rum-rynningeasen-orebro-kommun-forradsgatan-2-6044274306546461885,lagenheter,"Såld 11 jan. 2023 Förrådsgatan 2 Lägenhet Rynningeåsen, Örebro kommun 95 m² 4 rum 5 851 kr/mån Balkong Hiss Slutpris 2 455 000 kr -5 % 25 842 kr/m² Erik Olsson Fastighetsförmedling",2023,1,1,Rynningeåsen,23.8,61.6,2.86,vinter,0,1,stor (80-100),Bostadsrätt,1,3.0,3.0,1,2014.0,,3509.0,0,0,0,,,12.0,95.0,1.0,1.0,,,Förrådsgatan 2,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1695000,4518.0,73.0,3.0,2023-01-11,-8.0,23219.0,A Lägenhet Almby,https://www.hemnet.se/salda/lagenhet-3rum-almby-orebro-kommun-hjalmarvagen-13a-4581347169182114930,lagenheter,"Maps Data: Google © 2026 Såld 11 jan. 2023 Hjälmarvägen 13A Lägenhet Almby, Örebro kommun 73 m² 3 rum 4 518 kr/mån Balkong Slutpris 1 695 000 kr -8 % 23 219 kr/m² Bjurfors Örebro",2023,1,1,Lägenhet Almby,24.3,61.9,3.2,vinter,0,1,medel (60-80),Bostadsrätt,0,3.0,3.0,1,1957.0,5400.0,5061.0,1,0,0,,,69.0,73.0,1.0,1.0,73.97260273972603,,Hjälmarvägen 13A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
2600000,5996.0,107.0,3.0,2023-01-11,-7.0,24299.0,,"https://www.hemnet.se/salda/lagenhet-3rum-grenadjarstaden,-rynninge-orebro-kommun-venavagen-33-3331679988704911250",lagenheter,"Maps Data: Google © 2026 Såld 11 jan. 2023 Venavägen 33 Lägenhet Grenadjärstaden, Rynninge, Örebro kommun 107 m² 3 rum 5 996 kr/mån Hiss Slutpris 2 600 000 kr -7 % 24 299 kr/m² Mäklarhuset Örebro",2023,1,1,,35.7,56.0,2.77,vinter,0,1,xl (100-150),Bostadsrätt,0,2.0,3.0,1,1911.0,4800.0,11445.0,1,0,0,,,115.0,107.0,0.6666666666666666,0.0,44.85981308411215,,Venavägen 33,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
9500000,9205.0,217.5,6.0,2023-01-11,-5.0,43676.0,Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-6rum-oster-orebro-kommun-oskarsparken-7-1160609566249217040,lagenheter,"Maps Data: Google © 2026 Såld 11 jan. 2023 Oskarsparken 7 Lägenhet Öster, Örebro kommun 217,5+57,3 m² 6 rum 9 205 kr/mån Balkong Hiss Slutpris 9 500 000 kr -5 % 43 676 kr/m² Notar",2023,1,1,Öster,36.2,42.3,1.16,vinter,0,1,xxl (150+),Bostadsrätt,0,4.0,4.0,1,1895.0,8700.0,50146.0,1,0,0,57.3,,131.0,274.8,1.0,1.0,40.0,,Oskarsparken 7,59.2594488,15.2424156,2.4199711706772735,2.8506656666365204,4.0560666289361675,0.6961494458463406,3.202378745499492
2225000,4802.0,80.5,3.0,2023-01-08,11.0,27640.0,B Lägenhet Centrum,https://www.hemnet.se/salda/lagenhet-3rum-centrum-orebro-kommun-jarnvagsgatan-16b-5211636681361331832,lagenheter,"Såld 8 jan. 2023 Järnvägsgatan 16B Lägenhet Centrum, Örebro kommun 80,5 m² 3 rum 4 802 kr/mån Balkong Uteplats Hiss Slutpris 2 225 000 kr +11 % 27 640 kr/m² Sjöstens Fastighetsförmedling",2023,1,1,Lägenhet Centrum,26.8,59.7,2.59,vinter,1,0,stor (80-100),Bostadsrätt,0,3.0,5.0,1,1993.0,4800.0,2532.0,1,0,0,,,33.0,80.5,0.6,0.0,59.62732919254658,,Järnvägsgatan 16B,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1700000,4399.0,63.0,2.0,2023-01-06,-5.0,26984.0,C Lägenhet Ladugårdsängen,https://www.hemnet.se/salda/lagenhet-2rum-ladugardsangen-orebro-kommun-kabingatan-4c-8562196578596861186,lagenheter,"Maps Data: Google © 2026 Såld 6 jan. 2023 Kabingatan 4C Lägenhet Ladugårdsängen, Örebro kommun 63 m² 2 rum 4 399 kr/mån Balkong Hiss Slutpris 1 700 000 kr -5 % 26 984 kr/m² Svensk Fastighetsförmedling Örebro",2023,1,1,Lägenhet Ladugårdsängen,31.5,69.8,3.11,vinter,0,1,medel (60-80),Bostadsrätt,1,4.0,,1,2019.0,,4325.0,0,0,0,,,7.0,63.0,,0.0,,,Kabingatan 4C,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1650000,4298.0,64.0,2.0,2023-01-06,-6.0,25781.0,Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-2rum-oster-orebro-kommun-sidvallsgatan-19-6785691723422259231,lagenheter,"Maps Data: Google © 2026 Såld 6 jan. 2023 Sidvallsgatan 19 Lägenhet Öster, Örebro kommun 64 m² 2 rum 4 298 kr/mån Balkong Hiss Slutpris 1 650 000 kr -6 % 25 781 kr/m² SkandiaMäklarna Örebro",2023,1,1,Öster,32.0,67.2,3.13,vinter,0,1,medel (60-80),Bostadsrätt,0,4.0,4.0,1,1985.0,3360.0,6410.0,1,0,0,,,41.0,64.0,1.0,1.0,52.5,,Sidvallsgatan 19,59.2594488,15.2424156,2.4199711706772735,2.8506656666365204,4.0560666289361675,0.6961494458463406,3.202378745499492
1495000,4066.0,65.0,2.0,2023-01-05,-13.0,23000.0,A Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-2rum-oster-orebro-kommun-sveavagen-2-a-1749877659911319237,lagenheter,"Maps Data: Google © 2026 Såld 5 jan. 2023 Sveavägen 2 A Lägenhet Öster, Örebro kommun 65 m² 2 rum 4 066 kr/mån Slutpris 1 495 000 kr -13 % 23 000 kr/m² Mäklarhuset Örebro",2023,1,1,Lägenhet Öster,32.5,62.6,3.26,vinter,0,1,medel (60-80),Bostadsrätt,0,1.0,1.0,1,1964.0,5460.0,4574.0,1,0,0,,,62.0,65.0,1.0,1.0,84.0,,Sveavägen 2 A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
825000,2077.0,34.0,1.0,2023-01-04,-7.0,24265.0,Lägenhet Södra Bettorp,https://www.hemnet.se/salda/lagenhet-1rum-sodra-bettorp-orebro-kommun-kornellvagen-26-7314786132763843838,lagenheter,"Maps Data: Google © 2026 Såld 4 jan. 2023 Kornellvägen 26 Lägenhet Södra Bettorp, Örebro kommun 34 m² 1 rum 2 077 kr/mån Uteplats Hiss Slutpris 825 000 kr -7 % 24 265 kr/m² Fastighetsbyrån Örebro",2023,1,1,Södra Bettorp,34.0,61.1,3.02,vinter,0,1,mini (<40),Bostadsrätt,0,1.0,4.0,1,2017.0,7200.0,2293.0,1,0,0,,,9.0,34.0,0.25,0.0,211.76470588235293,,Kornellvägen 26,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1500000,2143.0,39.0,2.0,2023-01-04,-12.0,38462.0,Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-2rum-oster-orebro-kommun-bjorkmansgatan-6-7179341924628869718,lagenheter,"Maps Data: Google © 2026 Såld 4 jan. 2023 Björkmansgatan 6 Lägenhet Öster, Örebro kommun 39 m² 2 rum 2 143 kr/mån Hiss Slutpris 1 500 000 kr -12 % 38 462 kr/m² Mäklarhuset Örebro",2023,1,1,Öster,19.5,54.9,1.71,vinter,0,1,mini (<40),Bostadsrätt,0,5.0,5.0,1,2016.0,,3577.0,0,0,0,,,10.0,39.0,1.0,1.0,,,Björkmansgatan 6,59.2594488,15.2424156,2.4199711706772735,2.8506656666365204,4.0560666289361675,0.6961494458463406,3.202378745499492
1295000,4305.0,80.5,3.0,2023-01-04,0.0,16087.0,Lägenhet Hovsta,https://www.hemnet.se/salda/lagenhet-3rum-hovsta-orebro-kommun-vetevagen-69-1014511173939530405,lagenheter,"Såld 4 jan. 2023 Vetevägen 69 Lägenhet Hovsta, Örebro kommun 80,5 m² 3 rum 4 305 kr/mån Balkong Slutpris 1 295 000 kr ±0 % 16 087 kr/m² Erik Olsson Fastighetsförmedling",2023,1,1,Hovsta,26.8,53.5,3.99,vinter,0,0,stor (80-100),Bostadsrätt,0,2.0,2.0,1,1978.0,5900.0,1001.0,1,0,0,,,48.0,80.5,1.0,1.0,73.2919254658385,,Vetevägen 69,59.3466769,15.2321365,8.022714207703538,7.864282291462225,8.89567363324506,10.393151155674143,6.65286297863402
2900000,5914.0,78.0,3.0,2023-01-01,-3.0,37179.0,Lägenhet Österplan på Öster,https://www.hemnet.se/salda/lagenhet-3rum-osterplan-pa-oster-orebro-kommun-montorgatan-15-3866969176101754110,lagenheter,"Maps Data: Google © 2026 Såld 1 jan. 2023 Montörgatan 15 Lägenhet Österplan på Öster, Örebro kommun 78 m² 3 rum 5 914 kr/mån Balkong Hiss Slutpris 2 900 000 kr -3 % 37 179 kr/m² Wallenstedt Fastighetsmäkleri",2023,1,1,Österplan på Öster,26.0,75.8,2.45,vinter,0,1,medel (60-80),Bostadsrätt,0,4.0,6.0,1,2022.0,10668.0,1258.0,1,0,0,,,4.0,78.0,0.6666666666666666,0.0,136.76923076923077,,Montörgatan 15,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1295000,3674.0,73.0,3.0,2022-12-30,0.0,17740.0,Lägenhet Hovsta,https://www.hemnet.se/salda/lagenhet-3rum-hovsta-orebro-kommun-vetevagen-49-5574783139853837844,lagenheter,"Maps Data: Google © 2026 Såld 30 dec. 2022 Vetevägen 49 Lägenhet Hovsta, Örebro kommun 73 m² 3 rum 3 674 kr/mån Slutpris 1 295 000 kr ±0 % 17 740 kr/m² SkandiaMäklarna Örebro",2022,12,4,Hovsta,24.3,50.3,3.4,vinter,0,0,medel (60-80),Bostadsrätt,0,2.0,2.0,1,,16836.0,1876.0,1,0,0,,,48.0,73.0,1.0,1.0,230.63013698630132,,Vetevägen 49,59.3466769,15.2321365,8.022714207703538,7.864282291462225,8.89567363324506,10.393151155674143,6.65286297863402
1400000,3127.0,39.5,1.0,2022-12-30,4.0,35443.0,C Lägenhet Öster,https://www.hemnet.se/salda/lagenhet-1rum-oster-orebro-kommun-oskarstorget-16c-5987732576641470787,lagenheter,"Maps Data: Google © 2026 Såld 30 dec. 2022 Oskarstorget 16C Lägenhet Öster, Örebro kommun 39,5 m² 1 rum 3 127 kr/mån Balkong Hiss Slutpris 1 400 000 kr +4 % 35 443 kr/m² LF Fastighetsförmedling Örebro",2022,12,4,Lägenhet Öster,39.5,79.2,2.68,vinter,1,0,mini (<40),Bostadsrätt,0,2.0,4.0,1,1985.0,1800.0,2206.0,0,0,0,,,41.0,39.5,0.5,0.0,45.56962025316456,,Oskarstorget 16C,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1800000,5437.0,85.5,4.0,2022-12-29,-10.0,21053.0,Lägenhet Solhaga,https://www.hemnet.se/salda/lagenhet-4rum-solhaga-orebro-kommun-ledgrand-37-2342315895049869447,lagenheter,"Maps Data: Google © 2026 Såld 29 dec. 2022 Ledgränd 37 Lägenhet Solhaga, Örebro kommun 85,5 m² 4 rum 5 437 kr/mån Uteplats Slutpris 1 800 000 kr -10 % 21 053 kr/m² Bjurfors Örebro",2022,12,4,Solhaga,21.4,63.6,3.62,vinter,0,1,stor (80-100),Bostadsrätt,0,1.0,2.0,1,1969.0,11820.0,5487.0,1,0,0,,,57.0,85.5,0.5,0.0,138.24561403508773,,Ledgränd 37,59.2732263,15.1583341,3.148210730808629,2.7890906920181515,1.0024494361121132,5.515569225329858,5.564621522768651
1775000,4781.0,59.0,2.0,2022-12-28,1.0,30085.0,Lägenhet Örebro,https://www.hemnet.se/salda/lagenhet-2rum-orebro-orebro-kommun-sidvallsgatan-25-3183464315913444986,lagenheter,"Såld 28 dec. 2022 Sidvallsgatan 25 Lägenhet Örebro, Örebro kommun 59 m² 2 rum 4 781 kr/mån Slutpris 1 775 000 kr +1 % 30 085 kr/m² Svensk Fastighetsförmedling Örebro",2022,12,4,Örebro,29.5,81.0,3.23,vinter,1,0,liten (40-60),Bostadsrätt,0,2.0,,1,,,2279.0,0,0,0,,,48.0,59.0,,0.0,,,Sidvallsgatan 25,59.2747287,15.2151181,0.11681827165748512,0.5638364206721153,2.2595036209294075,2.9725060081413126,2.543456959035123
3025000,3793.0,85.0,2.0,2022-12-28,-2.0,35588.0,Lägenhet Centralt Öster,https://www.hemnet.se/salda/lagenhet-2rum-centralt-oster-orebro-kommun-formansgatan-10-7810304200030856729,lagenheter,"Maps Data: Google © 2026 Såld 28 dec. 2022 Förmansgatan 10 Lägenhet Centralt Öster, Örebro kommun 85 m² 2 rum 3 793 kr/mån Balkong Hiss Slutpris 3 025 000 kr -2 % 35 588 kr/m² Bjurfors Örebro",2022,12,4,Centralt Öster,42.5,44.6,1.5,vinter,0,1,stor (80-100),Bostadsrätt,0,5.0,5.0,1,,,4098.0,1,0,0,,,48.0,85.0,1.0,1.0,,,Förmansgatan 10,59.2753,15.22,0.37630452837023687,0.7958141782330361,2.5437650120172832,2.862963205067346,2.2813506964508026
4195000,5564.0,98.0,4.0,2022-12-28,0.0,42806.0,A Lägenhet Centralt,https://www.hemnet.se/salda/lagenhet-4rum-centralt-orebro-kommun-sodra-grev-rosengatan-58a-7653620943957255145,lagenheter,"Maps Data: Google © 2026 Såld 28 dec. 2022 Södra Grev Rosengatan 58A Lägenhet Centralt, Örebro kommun 98 m² 4 rum 5 564 kr/mån Balkong Hiss Slutpris 4 195 000 kr ±0 % 42 806 kr/m² Bjurfors Örebro",2022,12,4,Lägenhet Centralt,24.5,56.8,1.59,vinter,0,0,stor (80-100),Bostadsrätt,0,4.0,5.0,1,2018.0,6672.0,5827.0,1,0,0,,,8.0,98.0,0.8,0.0,68.08163265306122,,Södra Grev Rosengatan 58A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1300000,3532.0,61.5,2.0,2022-12-27,-17.0,21138.0,Lägenhet Väster,https://www.hemnet.se/salda/lagenhet-2rum-vaster-orebro-kommun-gustavsgatan-17-3495258666513581724,lagenheter,"Maps Data: Google © 2026 Såld 27 dec. 2022 Gustavsgatan 17 Lägenhet Väster, Örebro kommun 61,5 m² 2 rum 3 532 kr/mån Balkong Hiss Slutpris 1 300 000 kr -17 % 21 138 kr/m² Lejons Mäkleri",2022,12,4,Väster,30.8,57.4,3.26,vinter,0,1,medel (60-80),Bostadsrätt,0,5.0,5.0,1,1987.0,,3444.0,1,0,0,,,39.0,61.5,1.0,1.0,,,Gustavsgatan 17,59.434166,15.0239851,20.71964094608852,20.32916871949498,20.00347183018114,23.780103334742112,20.82271626040077
765000,4102.0,42.0,2.0,2022-12-27,-4.0,18214.0,A Lägenhet Väster,https://www.hemnet.se/salda/lagenhet-2rum-vaster-orebro-kommun-hertig-karls-alle-56a-1828607527604445174,lagenheter,"Såld 27 dec. 2022 Hertig Karls Allé 56A Lägenhet Väster, Örebro kommun 42 m² 2 rum 4 102 kr/mån Balkong Slutpris 765 000 kr -4 % 18 214 kr/m² Notar",2022,12,4,Lägenhet Väster,21.0,97.7,6.43,vinter,0,1,liten (40-60),Bostadsrätt,0,3.0,3.0,1,1943.0,3960.0,3214.0,0,0,0,,,83.0,42.0,1.0,1.0,94.28571428571428,,Hertig Karls Allé 56A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
560000,6302.0,88.0,3.0,2022-12-23,2.0,6364.0,C Lägenhet Vivalla,https://www.hemnet.se/salda/lagenhet-3rum-vivalla-orebro-kommun-poesigatan-21c-5284929844772171300,lagenheter,"Maps Data: Google © 2026 Såld 23 dec. 2022 Poesigatan 21C Lägenhet Vivalla, Örebro kommun 88 m² 3 rum 6 302 kr/mån Balkong Hiss Slutpris 560 000 kr +2 % 6 364 kr/m² SkandiaMäklarna Örebro",2022,12,4,Lägenhet Vivalla,29.3,71.6,13.5,vinter,1,0,stor (80-100),Bostadsrätt,0,3.0,4.0,1,,,2637.0,1,0,0,,,48.0,88.0,0.75,0.0,,,Poesigatan 21C,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
875000,5150.0,54.0,2.5,2022-12-23,-12.0,16204.0,A Lägenhet Väster,"https://www.hemnet.se/salda/lagenhet-2,5rum-vaster-orebro-kommun-hertig-karls-alle-56-a-6962984209835010672",lagenheter,"Maps Data: Google © 2026 Såld 23 dec. 2022 Hertig Karls Allé 56 A Lägenhet Väster, Örebro kommun 54 m² 2,5 rum 5 150 kr/mån Slutpris 875 000 kr -12 % 16 204 kr/m² Mäklarhuset Örebro",2022,12,4,Lägenhet Väster,21.6,95.4,7.06,vinter,0,1,liten (40-60),Bostadsrätt,0,2.0,3.0,1,1943.0,3600.0,2795.0,0,0,0,,,83.0,54.0,0.6666666666666666,0.0,66.66666666666667,,Hertig Karls Allé 56 A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1275000,4329.0,77.0,3.0,2022-12-22,-6.0,16558.0,Lägenhet Centralt väster,https://www.hemnet.se/salda/lagenhet-3rum-centralt-vaster-orebro-kommun-gustavsgatan-17-4030230480340669766,lagenheter,"Maps Data: Google © 2026 Såld 22 dec. 2022 Gustavsgatan 17 Lägenhet Centralt väster, Örebro kommun 77 m² 3 rum 4 329 kr/mån Balkong Hiss Slutpris 1 275 000 kr -6 % 16 558 kr/m² SkandiaMäklarna Örebro",2022,12,4,Centralt väster,25.7,56.2,4.07,vinter,0,1,medel (60-80),Bostadsrätt,0,5.0,5.0,1,,12120.0,2728.0,1,0,0,,,48.0,77.0,1.0,1.0,157.4025974025974,,Gustavsgatan 17,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1725000,3631.0,55.0,2.0,2022-12-22,,31364.0,Lägenhet Rynningeåsen,https://www.hemnet.se/salda/lagenhet-2rum-rynningeasen-orebro-kommun-forradsgatan-2-8949887107148809782,lagenheter,"Maps Data: Google © 2026 Såld 22 dec. 2022 Förrådsgatan 2 Lägenhet Rynningeåsen, Örebro kommun 55 m² 2 rum 3 631 kr/mån Hiss Slutpris 1 725 000 kr 31 364 kr/m² Mäklarhuset Örebro",2022,12,4,Rynningeåsen,27.5,66.0,2.53,vinter,0,0,liten (40-60),Bostadsrätt,0,2.0,3.0,1,2014.0,4800.0,387.0,1,0,0,,,12.0,55.0,0.6666666666666666,0.0,87.27272727272727,,Förrådsgatan 2,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1160000,3507.0,43.0,1.0,2022-12-22,-3.0,26977.0,A Lägenhet Centralt,https://www.hemnet.se/salda/lagenhet-1rum-centralt-orebro-kommun-kungsgatan-52a-3616017038990933467,lagenheter,"Maps Data: Google © 2026 Såld 22 dec. 2022 Kungsgatan 52A Lägenhet Centralt, Örebro kommun 43 m² 1 rum 3 507 kr/mån Slutpris 1 160 000 kr -3 % 26 977 kr/m² Mäklarhuset Örebro",2022,12,4,Lägenhet Centralt,43.0,81.6,3.63,vinter,0,1,liten (40-60),Bostadsrätt,0,3.0,4.0,1,1930.0,1800.0,4593.0,1,0,0,,,96.0,43.0,0.75,0.0,41.86046511627907,,Kungsgatan 52A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
475000,6115.0,88.0,3.0,2022-12-20,-4.0,5398.0,A Lägenhet Vivalla,https://www.hemnet.se/salda/lagenhet-3rum-vivalla-orebro-kommun-poesigatan-21a-4749221103991421930,lagenheter,"Maps Data: Google © 2026 Såld 20 dec. 2022 Poesigatan 21A Lägenhet Vivalla, Örebro kommun 88 m² 3 rum 6 115 kr/mån Balkong Hiss Slutpris 475 000 kr -4 % 5 398 kr/m² Fastighetsbyrån Örebro",2022,12,4,Lägenhet Vivalla,29.3,69.5,15.45,vinter,0,1,stor (80-100),Bostadsrätt,1,2.0,4.0,1,1990.0,,2030.0,0,0,0,,,36.0,88.0,0.5,0.0,,,Poesigatan 21A,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
1650000,4121.0,73.0,3.0,2022-12-20,0.0,22603.0,Lägenhet Sörbyängen,https://www.hemnet.se/salda/lagenhet-3rum-sorbyangen-orebro-kommun-mejramvagen-105-4459874858168543475,lagenheter,"Maps Data: Google © 2026 Såld 20 dec. 2022 Mejramvägen 105 Lägenhet Sörbyängen, Örebro kommun 73 m² 3 rum 4 121 kr/mån Balkong Hiss Slutpris 1 650 000 kr ±0 % 22 603 kr/m² LF Fastighetsförmedling Örebro",2022,12,4,Sörbyängen,24.3,56.5,3.0,vinter,0,0,medel (60-80),Bostadsrätt,0,2.0,4.0,1,1984.0,4800.0,2754.0,1,0,0,,,42.0,73.0,0.5,0.0,65.75342465753425,,Mejramvägen 105,59.2536029,15.2266426,2.5323067070890675,2.8767047670436345,3.563892375670674,1.172890998236951,4.068699656773744
930000,2524.0,37.0,1.0,2022-12-20,-7.0,25135.0,B Lägenhet Norr,https://www.hemnet.se/salda/lagenhet-1rum-norr-orebro-kommun-schantzgatan-2-b-3937856317015506385,lagenheter,"Maps Data: Google © 2026 Såld 20 dec. 2022 Schantzgatan 2 B Lägenhet Norr, Örebro kommun 37 m² 1 rum 2 524 kr/mån Slutpris 930 000 kr -7 % 25 135 kr/m² Mäklarhuset Örebro",2022,12,4,Lägenhet Norr,37.0,68.2,3.26,vinter,0,1,mini (<40),Bostadsrätt,0,1.0,3.0,1,1938.0,4500.0,872.0,0,0,0,,,88.0,37.0,0.3333333333333333,0.0,121.62162162162164,,Schantzgatan 2 B,59.2753,15.2134,0.0,0.447155673153539,2.1715285067778685,3.0832063338677487,2.5895719397184873
